doctype,subtype,path,filename,ext
operations and drilling,directional survey,\Lilac-1\P00632208\App_05_LWD_Logging_Operations\Lilac_1_Dev_Survey.pdf,Lilac_1_Dev_Survey.pdf,pdf
operations and drilling,operations and drilling,\Lilac-1\P00632208\App_05_LWD_Logging_Operations\Lilac_1_EOWR.pdf,Lilac_1_EOWR.pdf,pdf
well log,log,\Lilac-1\P00632208\App_06_Csg__Cmt_Records\Lilac_1_13_3_8_Cement_Report.pdf,Lilac_1_13_3_8_Cement_Report.pdf,pdf
well log,log,\Lilac-1\P00632208\App_06_Csg__Cmt_Records\Lilac_1_340mm_casing_report.pdf,Lilac_1_340mm_casing_report.pdf,pdf
well log,log,\Lilac-1\P00632208\App_07_Daily_Geological_Reports\Lilac_1_DGR01_658mRT_040208.pdf,Lilac_1_DGR01_658mRT_040208.pdf,pdf
well log,log,\Lilac-1\P00632208\App_07_Daily_Geological_Reports\Lilac_1_DGR02_658mRT_050208.pdf,Lilac_1_DGR02_658mRT_050208.pdf,pdf
well log,log,\Lilac-1\P00632208\App_07_Daily_Geological_Reports\Lilac_1_DGR03_1235mRT_060208.pdf,Lilac_1_DGR03_1235mRT_060208.pdf,pdf
well log,log,\Lilac-1\P00632208\App_07_Daily_Geological_Reports\Lilac_1_DGR04_1455mRT_070208.pdf,Lilac_1_DGR04_1455mRT_070208.pdf,pdf
well log,log,\Lilac-1\P00632208\App_07_Daily_Geological_Reports\Lilac_1_DGR05_1455mRT_080208.pdf,Lilac_1_DGR05_1455mRT_080208.pdf,pdf
well log,log,\Lilac-1\P00632208\App_07_Daily_Geological_Reports\Lilac_1_DGR06_1455mRT_090208.pdf,Lilac_1_DGR06_1455mRT_090208.pdf,pdf
palynology and core data,core,\Lilac-1\P00632208\App_08_Cuttings_Samples_Descriptions\Lilac_1_cuttings_desc.pdf,Lilac_1_cuttings_desc.pdf,pdf
well log,mudlog,\Lilac-1\P00632208\App_09_Daily_Mud_Reports\DMR1_Lilac_1_1_02_08.pdf,DMR1_Lilac_1_1_02_08.pdf,pdf
well log,mudlog,\Lilac-1\P00632208\App_09_Daily_Mud_Reports\DMR10_Lilac_1_10_02_08.pdf,DMR10_Lilac_1_10_02_08.pdf,pdf
well log,mudlog,\Lilac-1\P00632208\App_09_Daily_Mud_Reports\DMR2_Lilac_1_2_02_08.pdf,DMR2_Lilac_1_2_02_08.pdf,pdf
well log,log,\Lilac-1\P00632208\App_09_Daily_Mud_Reports\DMR3_Lilac_1_3_02_08.pdf,DMR3_Lilac_1_3_02_08.pdf,pdf
well log,log,\Lilac-1\P00632208\App_09_Daily_Mud_Reports\DMR4_Lilac_1_4_02_08.pdf,DMR4_Lilac_1_4_02_08.pdf,pdf
well log,log,\Lilac-1\P00632208\App_09_Daily_Mud_Reports\DMR5_Lilac_1_5_02_08.pdf,DMR5_Lilac_1_5_02_08.pdf,pdf
well log,log,\Lilac-1\P00632208\App_09_Daily_Mud_Reports\DMR6_Lilac_1_6_02_08.pdf,DMR6_Lilac_1_6_02_08.pdf,pdf
well log,log,\Lilac-1\P00632208\App_09_Daily_Mud_Reports\DMR7_Lilac_1_7_02_08.pdf,DMR7_Lilac_1_7_02_08.pdf,pdf
well log,log,\Lilac-1\P00632208\App_09_Daily_Mud_Reports\DMR8_Lilac_1_8_02_08.pdf,DMR8_Lilac_1_8_02_08.pdf,pdf
well log,log,\Lilac-1\P00632208\App_09_Daily_Mud_Reports\DMR9_Lilac_1_9_02_08.pdf,DMR9_Lilac_1_9_02_08.pdf,pdf
operations and drilling,operations and drilling,\Lilac-1\P00632208\App_10_Mudlogging_Report\Lilac_1_End_Of_Well_Report.pdf,Lilac_1_End_Of_Well_Report.pdf,pdf
well log,log,\Lilac-1\P00632208\App_10_Mudlogging_Report\Lilac_1DDL.pdf,Lilac_1DDL.pdf,pdf
well log,log,\Lilac-1\P00632208\App_10_Mudlogging_Report\Lilac_1GRL.pdf,Lilac_1GRL.pdf,pdf
well log,log,\Lilac-1\P00632208\App_10_Mudlogging_Report\Lilac_1ML.pdf,Lilac_1ML.pdf,pdf
operations and drilling,operations and drilling,\Lilac-1\P00632208\App_11_Wireline_Rpt\End_of_Well_Report_Lilac_1.pdf,End_of_Well_Report_Lilac_1.pdf,pdf
well log,log,\Lilac-1\P00632208\App_11_Wireline_Rpt\run_1_ops_diary.pdf,run_1_ops_diary.pdf,pdf
well log,log,\Lilac-1\P00632208\App_11_Wireline_Rpt\run_1_rpt.pdf,run_1_rpt.pdf,pdf
palynology and core data,core,\Lilac-1\P00632208\App_12_SWC_Descriptions\Lilac_1_Sidewall_Core_Photography_web.pdf,Lilac_1_Sidewall_Core_Photography_web.pdf,pdf
palynology and core data,core,\Lilac-1\P00632208\App_12_SWC_Descriptions\P_SWC_Descp.pdf,P_SWC_Descp.pdf,pdf
operations and drilling,seismic,\Lilac-1\P00632208\App_13_Velocity_Report\Checkshot_report.pdf,Checkshot_report.pdf,pdf
well log,log,\Lilac-1\P00632208\App_13_Velocity_Report\Lilac_1_CSAT_DCS_report.pdf,Lilac_1_CSAT_DCS_report.pdf,pdf
palynology and core data,geochem,\Lilac-1\P00632208\App_14_Fluids_Recap\Lilac_1_Recap.pdf,Lilac_1_Recap.pdf,pdf
palynology and core data,biostratigraphy,\Lilac-1\P00632208\App_15_Palynology_Report\Lilac_1_Basic_Palynology_Report.pdf,Lilac_1_Basic_Palynology_Report.pdf,pdf
well report,well completion report,\Lilac-1\P00632208\Lilac_1_WCR_Basic_final_310309.pdf,Lilac_1_WCR_Basic_final_310309.pdf,pdf
palynology and core data,core,\Lilac-1\P00635731\Lilac_1_Sidewall_Core_Photography.pdf,Lilac_1_Sidewall_Core_Photography.pdf,pdf
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_1.tif,MCST_1.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_1_UV.tif,MCST_1_UV.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_10.tif,MCST_10.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_10_UV.tif,MCST_10_UV.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_11.tif,MCST_11.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_11_UV.tif,MCST_11_UV.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_12.tif,MCST_12.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_12_UV.tif,MCST_12_UV.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_13.tif,MCST_13.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_13_UV.tif,MCST_13_UV.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_14.tif,MCST_14.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_14_UV.tif,MCST_14_UV.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_15.tif,MCST_15.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_15_UV.tif,MCST_15_UV.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_16.tif,MCST_16.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_16_UV.tif,MCST_16_UV.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_17.tif,MCST_17.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_17_UV.tif,MCST_17_UV.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_18.tif,MCST_18.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_18_UV.tif,MCST_18_UV.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_19.tif,MCST_19.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_19_UV.tif,MCST_19_UV.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_2.tif,MCST_2.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_2_UV.tif,MCST_2_UV.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_20.tif,MCST_20.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_20_UV.tif,MCST_20_UV.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_21.tif,MCST_21.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_21_UV.tif,MCST_21_UV.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_22.tif,MCST_22.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_22_UV.tif,MCST_22_UV.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_23.tif,MCST_23.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_23_UV.tif,MCST_23_UV.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_24.tif,MCST_24.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_24_UV.tif,MCST_24_UV.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_25.tif,MCST_25.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_25_UV.tif,MCST_25_UV.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_26.tif,MCST_26.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_26_UV.tif,MCST_26_UV.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_27.tif,MCST_27.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_27_UV.tif,MCST_27_UV.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_28.tif,MCST_28.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_28_UV.tif,MCST_28_UV.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_29.tif,MCST_29.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_29_UV.tif,MCST_29_UV.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_3.tif,MCST_3.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_3_UV.tif,MCST_3_UV.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_30.tif,MCST_30.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_30_UV.tif,MCST_30_UV.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_4.tif,MCST_4.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_4_UV.tif,MCST_4_UV.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_5.tif,MCST_5.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_5_UV.tif,MCST_5_UV.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_6.tif,MCST_6.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_6_UV.tif,MCST_6_UV.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_7.tif,MCST_7.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_7_UV.tif,MCST_7_UV.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_8.tif,MCST_8.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_8_UV.tif,MCST_8_UV.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_9.tif,MCST_9.tif,tif
palynology and core data,core,\Lilac-1\P00635731\Lilac-1_Sidewall_Core_Photography_Tiff_Format\MCST_9_UV.tif,MCST_9_UV.tif,tif
well log,log,\Lilac-1\P00635744\Lilac_1_Roc_Oil_09_030.doc,Lilac_1_Roc_Oil_09_030.doc,doc
well log,log,\Lilac-1\P00635744\Lilac_1_Roc_Oil_09_030.pdf,Lilac_1_Roc_Oil_09_030.pdf,pdf
well log,log,\Lilac-1\P00636443\App_01_Petrophysics_Rpt\Lilac_1_SAROS_final_petrophysical_report.pdf,Lilac_1_SAROS_final_petrophysical_report.pdf,pdf
well log,log,\Lilac-1\P00636443\App_01_Petrophysics_Rpt\Lilac_1_SAROS_final_petrophysics_plot500.pdf,Lilac_1_SAROS_final_petrophysics_plot500.pdf,pdf
palynology and core data,biostratigraphy,\Lilac-1\P00636443\App_02_Palynology_Interp_Rpt\Lilac_1_Interpretive_Palynology_Report.pdf,Lilac_1_Interpretive_Palynology_Report.pdf,pdf
well log,log,\Lilac-1\P00636443\App_03_GOI_Rpt\Lilac_1_Final_GOI_Rpt_250509.pdf,Lilac_1_Final_GOI_Rpt_250509.pdf,pdf
well log,log,\Lilac-1\P00636443\App_04_Petrographic_Rpt\Lilac_1_OMNI_Petrography_Report.pdf,Lilac_1_OMNI_Petrography_Report.pdf,pdf
well log,log,\Lilac-1\P00636443\Enclosure_1\Lilac_1_final.jpg,Lilac_1_final.jpg,jpg
well log,log,\Lilac-1\P00636443\Enclosure_1\Lilac_1_final.pdf,Lilac_1_final.pdf,pdf
well report,well completion report,\Lilac-1\P00636443\Lilac_1_WCR_Interp_rev1.pdf,Lilac_1_WCR_Interp_rev1.pdf,pdf
well log,log,\Lilac-1\P00643545\ASCII\IDesc_2008210.txt,IDesc_2008210.txt,txt
well log,log,\Lilac-1\P00643545\ASCII\ILith_2008210.txt,ILith_2008210.txt,txt
well log,log,\Lilac-1\P00643545\ASCII\Lilac_1_DrillAscii_64_1455mRT_070208.csv,Lilac_1_DrillAscii_64_1455mRT_070208.csv,csv
well log,log,\Lilac-1\P00643545\ASCII\Lilac_1_GasAscii_658_1455mRT_070208.csv,Lilac_1_GasAscii_658_1455mRT_070208.csv,csv
well log,log,\Lilac-1\P00643545\ASCII\PLith_2008210.txt,PLith_2008210.txt,txt
well log,log,\Lilac-1\P00643545\ASCII\PLith2_2008210.txt,PLith2_2008210.txt,txt
well log,log,\Lilac-1\P00643545\ASCII\PLithDesc_2008210.txt,PLithDesc_2008210.txt,txt
well log,log,\Lilac-1\P00643545\EOWR\13_Log_Header.pdf,13_Log_Header.pdf,pdf
well log,log,\Lilac-1\P00643546\LWD_Logs\Lilac_1_DDS_Depth_658_1455_mMDRT.pdf,Lilac_1_DDS_Depth_658_1455_mMDRT.pdf,pdf
well log,log,\Lilac-1\P00643546\LWD_Logs\Lilac_1_DDS_Time_060208_080208.pdf,Lilac_1_DDS_Time_060208_080208.pdf,pdf
well log,log,\Lilac-1\P00643546\LWD_Logs\Lilac_1_DGR_EWR_658_1455_mMDRT_200.pdf,Lilac_1_DGR_EWR_658_1455_mMDRT_200.pdf,pdf
well log,log,\Lilac-1\P00643546\LWD_Logs\Lilac_1_DGR_EWR_658_1455_mMDRT_500.pdf,Lilac_1_DGR_EWR_658_1455_mMDRT_500.pdf,pdf
operations and drilling,directional survey,\Lilac-1\P00643546\LWD_Surveys\Lilac_1_Surveys.asc,Lilac_1_Surveys.asc,asc
well log,log,\Lilac-1\P00643546\ROC_OIL_QC_Form.doc,ROC_OIL_QC_Form.doc,doc
well log,log,\Lilac-1\P00643546\ROC_QC_Transmittal.doc,ROC_QC_Transmittal.doc,doc
well report,unknown,\Livet-1\D00016574\DAR1256\DAR1256.pdf,DAR1256.pdf,pdf
well report,unknown,\Livet-1\D00016662\DAR1344\DAR1344.pdf,DAR1344.pdf,pdf
well report,unknown,\Livet-1\D00016680\DAR1363\Addendum to Dar1363.pdf,Addendum to Dar1363.pdf,pdf
well report,unknown,\Livet-1\D00016680\DAR1363\Dar1363.pdf,Dar1363.pdf,pdf
well report,unknown,\Livet-1\D00016718\DAR1401\Dar1401.pdf,Dar1401.pdf,pdf
well log,log,\Livet-1\D00016750\DAR1439\Perth Basin_CSIRO & GA_OFR02-005.doc,Perth Basin_CSIRO & GA_OFR02-005.doc,doc
well log,log,\Livet-1\D00016750\DAR1439\Perth Basin_CSIRO & GA_OFR02-005.pdf,Perth Basin_CSIRO & GA_OFR02-005.pdf,pdf
well report,well completion report,\Livet-1\I00024013\W20362A4\W20362A4.pdf,W20362A4.pdf,pdf
operations and drilling,seismic,\Livet-1\I00029916\Enc_to_Appendix_IV_Calibrated_Velocity_Log_Scale_1_500.tif,Enc_to_Appendix_IV_Calibrated_Velocity_Log_Scale_1_500.tif,tif
operations and drilling,seismic,\Livet-1\I00029916\Enc_to_Appendix_IV_Dispay_SA_Synthetic_Seismogram_Composite_SEG_Normal_Scale_10cm_s.tif,Enc_to_Appendix_IV_Dispay_SA_Synthetic_Seismogram_Composite_SEG_Normal_Scale_10cm_s.tif,tif
operations and drilling,seismic,\Livet-1\I00029916\Enc_to_Appendix_IV_Display_VB2_Downgoing_Wavefield_Seismic_Match_Filter_Zero_Phase_SEG_Normal_and_Reverse_Polarity.tif,Enc_to_Appendix_IV_Display_VB2_Downgoing_Wavefield_Seismic_Match_Filter_Zero_Phase_SEG_Normal_and_Reverse_Polarity.tif,tif
operations and drilling,seismic,\Livet-1\I00029916\Enc_to_Appendix_IV_Display_VG1_Interpreters_Composite_Zero_Phase_Seg_Normal_Polarity_Scale_1_10000.tif,Enc_to_Appendix_IV_Display_VG1_Interpreters_Composite_Zero_Phase_Seg_Normal_Polarity_Scale_1_10000.tif,tif
operations and drilling,seismic,\Livet-1\I00029916\Enc_to_Appendix_IV_Display_VL1_Interpreters_Composite_Zero_Phase_Seg_Normal_Reverse_Scale_1_10000.tif,Enc_to_Appendix_IV_Display_VL1_Interpreters_Composite_Zero_Phase_Seg_Normal_Reverse_Scale_1_10000.tif,tif
operations and drilling,seismic,\Livet-1\I00029916\Enc_to_Appendix_IV_Two_Way_Travel_Time_Log_Scale_10cms_s.tif,Enc_to_Appendix_IV_Two_Way_Travel_Time_Log_Scale_10cms_s.tif,tif
well report,well completion report,\Livet-1\I00029916\Livet_1_Composite_Well_Log_Scale_1_500_I00029918.tif,Livet_1_Composite_Well_Log_Scale_1_500_I00029918.tif,tif
well report,well completion report,\Livet-1\I00029916\Livet_1_Well_Completion_Report_Interpretive_Data_I00029916.pdf,Livet_1_Well_Completion_Report_Interpretive_Data_I00029916.pdf,pdf
well log,log,\Livet-1\I00029917\Livet_1_Formation_Evaluation_Log_Scale_1_500.tif,Livet_1_Formation_Evaluation_Log_Scale_1_500.tif,tif
well report,well completion report,\Livet-1\I00029917\Livet_1_Well_Completion_Report_Basic_Data_I00029917.pdf,Livet_1_Well_Completion_Report_Basic_Data_I00029917.pdf,pdf
well log,log,\Livet-1\I00031439\Livet_1_DLLT_MSFL_NGRT_CALI_LSS_Log_Run_1_Scale_1_200.tif,Livet_1_DLLT_MSFL_NGRT_CALI_LSS_Log_Run_1_Scale_1_200.tif,tif
well log,log,\Livet-1\I00031439\Livet_1_DLLT_MSFL_NGRT_CALI_LSS_Log_Run_1_Scale_1_500.tif,Livet_1_DLLT_MSFL_NGRT_CALI_LSS_Log_Run_1_Scale_1_500.tif,tif
well log,log,\Livet-1\I00031439\Livet_1_SDLT_DSNT_NGRT_Log_Run_2_Scale_1_200.tif,Livet_1_SDLT_DSNT_NGRT_Log_Run_2_Scale_1_200.tif,tif
well log,log,\Livet-1\I00031439\Livet_1_SDLT_DSNT_NGRT_Log_Run_2_Scale_1_500.tif,Livet_1_SDLT_DSNT_NGRT_Log_Run_2_Scale_1_500.tif,tif
well log,log,\Livet-1\I00031439\Livet_1_Shiva_Six_Arm_Dipmeter_Computation_Results_Scales_1_500_and_1_200.tif,Livet_1_Shiva_Six_Arm_Dipmeter_Computation_Results_Scales_1_500_and_1_200.tif,tif
well log,log,\Livet-1\I00031439\Livet_1_Six_Arm_Dipmeter_GR_Log_Run_3_Scale_1_200.tif,Livet_1_Six_Arm_Dipmeter_GR_Log_Run_3_Scale_1_200.tif,tif
well log,log,\Livet-1\P00278732\EBCDIC_headers.txt,EBCDIC_headers.txt,txt
well log,log,\Livet-1\P00596265\Read_LIS_From_Tape.txt,Read_LIS_From_Tape.txt,txt
well log,log,\Moogooree-1\D00016462\DAR1144\Moogooree-1 - RCA Reports (Various wells).pdf,Moogooree-1 - RCA Reports (Various wells).pdf,pdf
well log,log,\Moogooree-1\G32709A1.pdf,G32709A1.pdf,pdf
well log,log,\Moogooree-1\W781A1.pdf,W781A1.pdf,pdf
well log,log,\Munia-1\P00704848\01_Final_Well_Report\geoNEXT Final Well Report - MURPHY -Munia-1_FINAL.doc,geoNEXT Final Well Report - MURPHY -Munia-1_FINAL.doc,doc
well log,log,\Munia-1\P00704848\01_Final_Well_Report\geoNEXT Final Well Report - MURPHY -Munia-1_FINAL.pdf,geoNEXT Final Well Report - MURPHY -Munia-1_FINAL.pdf,pdf
well log,log,\Munia-1\P00704848\02_Sample_Manifest\DG_Isotubes_signed.pdf,DG_Isotubes_signed.pdf,pdf
well log,log,\Munia-1\P00704848\02_Sample_Manifest\Munia-1 Hotshot Paleo Manifest 25032015.doc,Munia-1 Hotshot Paleo Manifest 25032015.doc,doc
well log,log,\Munia-1\P00704848\02_Sample_Manifest\Munia-1_Sample Manifest - Updated.pdf,Munia-1_Sample Manifest - Updated.pdf,pdf
well log,log,\Munia-1\P00704848\03_Depth_logs_in_PDF\Final_Munia-1_DRILL LOG_76.57-2260.0 mMDRT.pdf,Final_Munia-1_DRILL LOG_76.57-2260.0 mMDRT.pdf,pdf
well log,log,\Munia-1\P00704848\03_Depth_logs_in_PDF\Final_Munia-1_GAS LOG_76.57-2260.0 mMDRT.pdf,Final_Munia-1_GAS LOG_76.57-2260.0 mMDRT.pdf,pdf
well log,log,\Munia-1\P00704848\03_Depth_logs_in_PDF\Final_Munia-1_MUD LOG_76.57-2260.0 mMDRT.pdf,Final_Munia-1_MUD LOG_76.57-2260.0 mMDRT.pdf,pdf
well log,log,\Munia-1\P00704848\03_Depth_logs_in_PDF\Final_Munia-1_PRESSURE LOG_76.57-2258.70 mTVDRT.pdf,Final_Munia-1_PRESSURE LOG_76.57-2258.70 mTVDRT.pdf,pdf
well log,log,\Munia-1\P00704848\03_Depth_logs_in_PDF\Final_Munia-1_PRESSURE LOG_76.57-2258.70 mTVDRT_REVISED.pdf,Final_Munia-1_PRESSURE LOG_76.57-2258.70 mTVDRT_REVISED.pdf,pdf
palynology and core data,core,\Munia-1\P00704848\04_ASCII_files\Final_Munia-1_Cutting Data Interpretation_1m interval_110-2260mMDRT.csv,Final_Munia-1_Cutting Data Interpretation_1m interval_110-2260mMDRT.csv,csv
palynology and core data,core,\Munia-1\P00704848\04_ASCII_files\Final_Munia-1_Cutting Data Percentage_110-2260mMDRT.xls,Final_Munia-1_Cutting Data Percentage_110-2260mMDRT.xls,xls
well log,log,\Munia-1\P00704848\04_ASCII_files\Final_Munia-1_Drill Data_77m-2260.0mMDRT_TD.csv,Final_Munia-1_Drill Data_77m-2260.0mMDRT_TD.csv,csv
well log,log,\Munia-1\P00704848\04_ASCII_files\Final_Munia-1_Gas Data_110.0m-2260.0mMDRT_TD.csv,Final_Munia-1_Gas Data_110.0m-2260.0mMDRT_TD.csv,csv
well log,log,\Munia-1\P00704848\06_Time_Ascii_backups\01_Munia-1_TIME ASCII_16-03-2015.ASC,01_Munia-1_TIME ASCII_16-03-2015.ASC,ASC
well log,log,\Munia-1\P00704848\06_Time_Ascii_backups\02_Munia-1_TIME ASCII_17-03-2015.ASC,02_Munia-1_TIME ASCII_17-03-2015.ASC,ASC
well log,log,\Munia-1\P00704848\06_Time_Ascii_backups\03_Munia-1_TIME ASCII_18-03-2015.ASC,03_Munia-1_TIME ASCII_18-03-2015.ASC,ASC
well log,log,\Munia-1\P00704848\06_Time_Ascii_backups\04_Munia-1_TIME ASCII_19-03-2015.ASC,04_Munia-1_TIME ASCII_19-03-2015.ASC,ASC
well log,log,\Munia-1\P00704848\06_Time_Ascii_backups\05_Munia-1_TIME ASCII_20-03-2015.ASC,05_Munia-1_TIME ASCII_20-03-2015.ASC,ASC
well log,log,\Munia-1\P00704848\06_Time_Ascii_backups\06_Munia-1_TIME ASCII_21-03-2015.ASC,06_Munia-1_TIME ASCII_21-03-2015.ASC,ASC
well log,log,\Munia-1\P00704848\06_Time_Ascii_backups\07_Munia-1_TIME ASCII_22-03-2015.ASC,07_Munia-1_TIME ASCII_22-03-2015.ASC,ASC
well log,log,\Munia-1\P00704848\06_Time_Ascii_backups\08_Munia-1_TIME ASCII_23-03-2015.ASC,08_Munia-1_TIME ASCII_23-03-2015.ASC,ASC
well log,log,\Munia-1\P00704848\06_Time_Ascii_backups\09_Munia-1_TIME ASCII_24-03-2015.ASC,09_Munia-1_TIME ASCII_24-03-2015.ASC,ASC
well log,log,\Munia-1\P00704848\06_Time_Ascii_backups\10_Munia-1_TIME ASCII_25-03-2015.ASC,10_Munia-1_TIME ASCII_25-03-2015.ASC,ASC
